player_id,player_name,team,position,date,injury_risk_score,risk_category,model_version,model_accuracy,model_precision,model_recall,model_f1,model_note
P002,Blake Diaz,Chicago Lakes,Third Base,2026-04-06,18.5,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P002,Blake Diaz,Chicago Lakes,Third Base,2026-04-07,42.2,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P002,Blake Diaz,Chicago Lakes,Third Base,2026-04-08,23.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P002,Blake Diaz,Chicago Lakes,Third Base,2026-04-09,6.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P002,Blake Diaz,Chicago Lakes,Third Base,2026-04-10,0.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P002,Blake Diaz,Chicago Lakes,Third Base,2026-04-11,5.5,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P002,Blake Diaz,Chicago Lakes,Third Base,2026-04-12,0.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P002,Blake Diaz,Chicago Lakes,Third Base,2026-04-13,0.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P002,Blake Diaz,Chicago Lakes,Third Base,2026-04-14,26.2,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P002,Blake Diaz,Chicago Lakes,Third Base,2026-04-15,12.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P002,Blake Diaz,Chicago Lakes,Third Base,2026-04-16,5.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P002,Blake Diaz,Chicago Lakes,Third Base,2026-04-17,0.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P002,Blake Diaz,Chicago Lakes,Third Base,2026-04-18,6.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P002,Blake Diaz,Chicago Lakes,Third Base,2026-04-19,1.4,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P002,Blake Diaz,Chicago Lakes,Third Base,2026-04-20,11.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P002,Blake Diaz,Chicago Lakes,Third Base,2026-04-21,20.7,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P002,Blake Diaz,Chicago Lakes,Third Base,2026-04-22,40.0,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P002,Blake Diaz,Chicago Lakes,Third Base,2026-04-23,0.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P002,Blake Diaz,Chicago Lakes,Third Base,2026-04-24,0.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P002,Blake Diaz,Chicago Lakes,Third Base,2026-04-25,0.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P002,Blake Diaz,Chicago Lakes,Third Base,2026-04-26,6.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P002,Blake Diaz,Chicago Lakes,Third Base,2026-04-27,5.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P002,Blake Diaz,Chicago Lakes,Third Base,2026-04-28,12.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P002,Blake Diaz,Chicago Lakes,Third Base,2026-04-29,14.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P002,Blake Diaz,Chicago Lakes,Third Base,2026-04-30,0.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P002,Blake Diaz,Chicago Lakes,Third Base,2026-05-01,6.9,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P002,Blake Diaz,Chicago Lakes,Third Base,2026-05-02,12.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P002,Blake Diaz,Chicago Lakes,Third Base,2026-05-03,0.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P002,Blake Diaz,Chicago Lakes,Third Base,2026-05-04,0.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P002,Blake Diaz,Chicago Lakes,Third Base,2026-05-05,7.5,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P002,Blake Diaz,Chicago Lakes,Third Base,2026-05-06,21.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P002,Blake Diaz,Chicago Lakes,Third Base,2026-05-07,24.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P002,Blake Diaz,Chicago Lakes,Third Base,2026-05-08,20.4,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P002,Blake Diaz,Chicago Lakes,Third Base,2026-05-09,37.2,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P002,Blake Diaz,Chicago Lakes,Third Base,2026-05-10,1.4,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P002,Blake Diaz,Chicago Lakes,Third Base,2026-05-11,40.8,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P002,Blake Diaz,Chicago Lakes,Third Base,2026-05-12,15.4,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P002,Blake Diaz,Chicago Lakes,Third Base,2026-05-13,29.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P002,Blake Diaz,Chicago Lakes,Third Base,2026-05-14,0.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P002,Blake Diaz,Chicago Lakes,Third Base,2026-05-15,6.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P002,Blake Diaz,Chicago Lakes,Third Base,2026-05-16,18.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P002,Blake Diaz,Chicago Lakes,Third Base,2026-05-17,6.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P002,Blake Diaz,Chicago Lakes,Third Base,2026-05-18,0.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P002,Blake Diaz,Chicago Lakes,Third Base,2026-05-19,28.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P002,Blake Diaz,Chicago Lakes,Third Base,2026-05-20,10.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P002,Blake Diaz,Chicago Lakes,Third Base,2026-05-21,6.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P002,Blake Diaz,Chicago Lakes,Third Base,2026-05-22,0.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P002,Blake Diaz,Chicago Lakes,Third Base,2026-05-23,0.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P002,Blake Diaz,Chicago Lakes,Third Base,2026-05-24,0.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P002,Blake Diaz,Chicago Lakes,Third Base,2026-05-25,1.7,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P002,Blake Diaz,Chicago Lakes,Third Base,2026-05-26,22.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P002,Blake Diaz,Chicago Lakes,Third Base,2026-05-27,74.2,Elevated,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P002,Blake Diaz,Chicago Lakes,Third Base,2026-05-28,0.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P002,Blake Diaz,Chicago Lakes,Third Base,2026-05-29,1.4,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-02-19,6.2,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-02-20,7.5,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-02-21,46.7,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-02-22,14.9,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-02-23,0.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-02-24,5.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-02-25,17.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-02-26,1.7,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-02-27,8.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-02-28,15.4,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-01,27.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-02,10.5,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-03,62.0,Elevated,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-04,27.9,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-05,4.5,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-06,0.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-07,24.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-08,1.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-09,1.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-10,6.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-11,15.4,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-12,0.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-13,35.9,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-14,5.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-15,14.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-16,5.5,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-17,21.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-18,31.4,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-19,0.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-20,0.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-21,22.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-22,0.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-23,11.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-24,0.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-25,28.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-26,0.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-27,1.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-28,0.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-29,6.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-30,0.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-31,24.2,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-04-01,0.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-04-02,1.7,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-04-03,5.5,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
