player_id,player_name,team,position,date,session_type,workload_score,workload_7d_avg,workload_28d_avg,acwr,throwing_volume,throwing_7d_avg,sprint_count,sprint_7d_avg,workload_spike_flag
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-02-25,Game,595.5,324.99,324.99,1.0,61,34.71,15,13.29,True
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-02-26,Rest Day,0.0,322.57,284.36,1.134,1,34.71,0,13.0,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-02-27,Practice,375.1,335.2,294.44,1.138,26,34.29,9,11.43,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-02-28,Game,587.8,328.81,323.78,1.016,46,32.71,22,11.71,True
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-01,Strength Training,291.2,344.43,320.82,1.074,11,30.43,9,11.43,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-02,Practice,323.0,369.33,321.0,1.151,46,35.14,28,14.86,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-03,Game,657.5,404.3,346.88,1.166,70,37.29,26,15.57,True
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-04,Game,536.4,395.86,360.42,1.098,40,34.29,13,15.29,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-05,Rest Day,60.5,404.5,340.43,1.188,2,34.43,0,15.29,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-06,Recovery,178.5,376.41,330.31,1.14,12,32.43,5,14.71,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-07,Game,592.0,377.01,345.7,1.091,38,31.29,12,13.29,True
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-08,Practice,271.9,374.26,341.6,1.096,45,36.14,19,14.71,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-09,Travel Day,140.2,348.14,331.0,1.052,10,31.0,5,11.43,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-10,Game,514.8,327.76,340.19,0.963,37,26.29,17,10.14,True
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-11,Practice,368.8,303.81,341.55,0.89,37,25.86,25,11.86,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-12,Rest Day,49.15,302.19,328.26,0.921,3,26.0,2,12.14,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-13,Practice,382.3,331.31,330.61,1.002,23,27.57,19,14.14,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-14,Game,433.6,308.68,334.9,0.922,60,30.71,22,15.57,True
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-15,Practice,372.4,323.04,336.4,0.96,42,30.29,13,14.71,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-16,Practice,306.5,346.79,335.25,1.034,47,35.57,11,15.57,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-17,Game,524.9,348.24,342.28,1.017,71,40.43,13,15.0,True
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-18,Game,528.6,371.06,348.93,1.063,54,42.86,16,13.71,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-19,Rest Day,0.0,364.04,348.33,1.045,1,42.57,1,13.57,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-20,Strength Training,310.9,353.84,349.19,1.013,10,40.71,8,12.0,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-21,Game,475.0,359.76,343.57,1.047,37,37.43,44,15.14,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-22,Practice,349.0,356.41,349.53,1.02,42,37.43,9,14.57,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-23,Practice,302.8,355.89,355.04,1.002,50,37.86,18,15.57,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-24,Strength Training,349.1,330.77,352.77,0.938,23,31.0,5,14.43,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-25,Game,316.4,300.46,342.8,0.876,54,31.0,25,15.71,True
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-26,Rest Day,13.2,302.34,343.27,0.881,3,31.29,0,15.57,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-27,Strength Training,280.9,298.06,339.91,0.877,14,31.86,8,15.57,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-28,Practice,316.4,275.4,330.21,0.834,44,32.86,12,11.0,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-29,Recovery,44.3,231.87,321.39,0.721,10,28.29,0,9.71,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-30,Strength Training,248.6,224.13,318.74,0.703,5,21.86,10,8.57,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-03-31,Game,593.9,259.1,316.47,0.819,69,28.43,35,12.86,True
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-04-01,Strength Training,256.1,250.49,306.46,0.817,13,22.57,7,10.29,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-04-02,Rest Day,38.4,254.09,305.67,0.831,1,22.29,1,10.43,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-04-03,Strength Training,294.4,256.01,309.81,0.826,10,21.71,1,9.43,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-04-04,Game,547.7,289.06,308.22,0.938,45,21.86,37,13.0,True
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-04-05,Strength Training,223.3,314.63,306.49,1.027,5,21.14,8,14.14,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-04-06,Practice,359.4,330.46,314.32,1.051,45,26.86,18,15.29,True
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-04-07,Game,478.2,313.93,313.01,1.003,62,25.86,22,13.43,True
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-04-08,Strength Training,182.2,303.37,306.34,0.99,15,26.14,9,13.71,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-04-09,Rest Day,0.0,297.89,304.59,0.978,0,26.0,3,14.0,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-04-10,Practice,298.9,298.53,301.61,0.99,31,29.0,16,16.14,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-04-11,Game,501.4,291.91,304.03,0.96,25,26.14,12,12.57,True
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-04-12,Practice,403.7,317.69,305.15,1.041,28,29.43,24,14.86,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-04-13,Travel Day,16.9,268.76,294.81,0.912,1,23.14,3,12.71,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-04-14,Game,556.0,279.87,295.92,0.946,36,19.43,35,14.57,True
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-04-15,Practice,369.3,306.6,290.23,1.056,34,22.14,29,17.43,True
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-04-16,Rest Day,0.0,306.6,290.23,1.056,2,22.43,0,17.0,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-04-17,Practice,188.1,290.77,285.84,1.017,75,28.71,33,19.43,True
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-04-18,Practice,327.3,265.9,280.57,0.948,31,29.57,16,20.0,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-04-19,Practice,326.7,254.9,279.77,0.911,41,31.43,17,19.0,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-04-20,Practice,361.7,304.16,281.88,1.079,43,37.43,25,22.14,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-04-21,Game,490.7,294.83,286.93,1.028,50,39.43,17,19.57,True
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-04-22,Game,595.9,327.2,296.91,1.102,28,38.57,31,19.86,True
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-04-23,Rest Day,28.8,331.31,297.47,1.114,1,38.43,1,20.0,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-04-24,Practice,322.2,350.47,298.95,1.172,57,35.86,18,17.86,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-04-25,Game,688.6,402.09,312.24,1.288,71,41.57,7,16.57,True
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-04-26,Practice,317.2,400.73,321.99,1.245,14,37.71,23,17.43,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-04-27,Travel Day,37.6,354.43,314.45,1.127,6,32.43,2,14.14,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-04-28,Game,562.2,364.64,313.32,1.164,59,33.71,24,15.14,True
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-04-29,Recovery,44.3,285.84,305.75,0.935,11,31.29,5,11.43,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-04-30,Rest Day,59.9,290.29,306.52,0.947,0,31.14,1,11.43,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-05-01,Practice,357.9,295.39,308.79,0.957,38,28.43,17,11.29,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-05-02,Practice,304.4,240.5,300.1,0.801,25,21.86,15,12.43,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-05-03,Practice,292.8,237.01,302.58,0.783,37,25.14,17,11.57,True
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-05-04,Travel Day,78.9,242.91,292.56,0.83,3,24.71,1,11.43,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-05-05,Practice,291.6,204.26,285.9,0.714,15,18.43,25,11.57,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-05-06,Game,431.0,259.5,294.79,0.88,72,27.14,21,13.86,True
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-05-07,Rest Day,124.9,268.79,299.25,0.898,5,27.86,0,13.71,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-05-08,Practice,225.4,249.86,296.62,0.842,47,29.14,9,12.57,True
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-05-09,Game,523.2,281.11,297.4,0.945,31,30.0,16,12.71,True
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-05-10,Strength Training,282.6,279.66,293.08,0.954,9,26.0,0,10.29,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-05-11,Travel Day,94.3,281.86,295.84,0.953,2,25.86,1,10.29,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-05-12,Game,505.4,312.4,294.03,1.062,51,31.0,32,11.29,True
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-05-13,Game,523.4,325.6,299.54,1.087,85,32.86,21,11.29,True
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-05-14,Rest Day,87.8,320.3,302.67,1.058,0,32.14,1,11.43,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-05-15,Practice,298.0,330.67,306.6,1.079,29,29.57,27,14.0,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-05-16,Practice,290.9,297.49,305.3,0.974,25,28.71,16,14.0,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-05-17,Practice,217.3,288.16,301.39,0.956,36,32.57,21,17.0,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-05-18,Travel Day,204.2,303.86,295.76,1.027,2,32.57,3,17.29,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-05-19,Game,402.6,289.17,292.62,0.988,90,38.14,37,18.0,True
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-05-20,Game,541.9,291.81,290.69,1.004,68,35.71,31,19.43,True
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-05-21,Rest Day,72.0,289.56,292.23,0.991,2,36.0,1,19.43,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-05-22,Practice,267.9,285.26,290.29,0.983,32,36.43,15,17.71,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-05-23,Game,559.7,323.66,285.69,1.133,67,42.43,23,18.71,True
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-05-24,Practice,348.9,342.46,286.82,1.194,45,43.71,14,17.71,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-05-25,Practice,354.9,363.99,298.15,1.221,32,48.0,19,20.0,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-05-26,Game,437.9,369.03,293.71,1.256,57,43.29,33,19.43,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-05-27,Practice,257.2,328.36,301.32,1.09,39,39.14,25,18.57,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-05-28,Rest Day,0.0,318.07,299.18,1.063,0,38.86,0,18.43,False
P003,Carlos Garcia,Dallas Ropers,Shortstop,2026-05-29,Practice,280.0,319.8,296.4,1.079,31,38.71,16,18.57,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-02-19,Rest Day,89.0,89.0,89.0,1.0,6,6.0,4,4.0,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-02-20,Practice,199.3,144.15,144.15,1.0,55,30.5,6,5.0,True
P004,Dante Johnson,Seattle Sound,Pitcher,2026-02-21,Bullpen,425.1,237.8,237.8,1.0,82,47.67,1,3.67,True
P004,Dante Johnson,Seattle Sound,Pitcher,2026-02-22,Practice,333.2,261.65,261.65,1.0,31,43.5,2,3.25,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-02-23,Practice,372.6,283.84,283.84,1.0,61,47.0,4,3.4,True
P004,Dante Johnson,Seattle Sound,Pitcher,2026-02-24,Game,607.8,337.83,337.83,1.0,147,63.67,11,4.67,True
P004,Dante Johnson,Seattle Sound,Pitcher,2026-02-25,Practice,298.8,332.26,332.26,1.0,40,60.29,7,5.0,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-02-26,Rest Day,0.0,319.54,290.73,1.099,1,59.57,3,4.86,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-02-27,Practice,418.1,350.8,304.88,1.151,41,57.57,0,4.0,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-02-28,Game,571.4,371.7,331.53,1.121,111,61.71,11,5.43,True
P004,Dante Johnson,Seattle Sound,Pitcher,2026-03-01,Practice,235.3,357.71,322.78,1.108,42,63.29,7,6.14,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-03-02,Practice,280.4,344.54,319.25,1.079,41,60.43,3,6.0,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-03-03,Game,563.4,338.2,338.03,1.001,76,50.29,7,5.43,True
P004,Dante Johnson,Seattle Sound,Pitcher,2026-03-04,Game,519.5,369.73,350.99,1.053,103,59.29,3,4.86,True
P004,Dante Johnson,Seattle Sound,Pitcher,2026-03-05,Rest Day,24.2,373.19,329.21,1.134,2,59.43,3,4.86,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-03-06,Bullpen,333.4,361.09,329.47,1.096,82,65.29,5,5.57,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-03-07,Game,463.5,345.67,337.35,1.025,103,64.14,9,5.29,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-03-08,Strength Training,211.5,342.27,330.36,1.036,20,61.0,9,5.57,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-03-09,Travel Day,100.9,316.63,318.28,0.995,13,57.0,0,5.14,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-03-10,Practice,416.8,295.69,323.21,0.915,44,52.43,5,4.86,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-03-11,Bullpen,460.4,287.24,329.74,0.871,57,45.86,3,4.86,True
P004,Dante Johnson,Seattle Sound,Pitcher,2026-03-12,Rest Day,71.0,293.93,317.98,0.924,2,45.86,1,4.57,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-03-13,Practice,298.2,288.9,317.12,0.911,26,37.86,2,4.14,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-03-14,Game,544.5,300.47,326.6,0.92,125,41.0,9,4.14,True
P004,Dante Johnson,Seattle Sound,Pitcher,2026-03-15,Practice,457.9,335.67,331.85,1.012,65,47.43,4,3.43,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-03-16,Bullpen,557.7,400.93,340.53,1.177,69,55.43,4,4.0,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-03-17,Bullpen,418.4,401.16,343.42,1.168,75,59.86,11,4.86,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-03-18,Strength Training,367.3,387.86,344.27,1.127,16,54.0,8,5.57,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-03-19,Rest Day,0.0,377.71,341.09,1.107,10,55.14,4,6.0,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-03-20,Practice,272.3,374.01,343.7,1.088,56,59.43,7,6.71,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-03-21,Game,510.9,369.21,346.76,1.065,122,59.0,12,7.14,True
P004,Dante Johnson,Seattle Sound,Pitcher,2026-03-22,Practice,369.7,356.61,348.07,1.025,51,57.0,4,7.14,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-03-23,Travel Day,122.7,294.47,339.14,0.868,0,47.14,0,6.57,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-03-24,Game,469.8,301.81,334.21,0.903,148,57.57,11,6.57,True
P004,Dante Johnson,Seattle Sound,Pitcher,2026-03-25,Game,489.2,319.23,341.01,0.936,118,72.14,13,7.29,True
P004,Dante Johnson,Seattle Sound,Pitcher,2026-03-26,Rest Day,124.7,337.04,345.47,0.976,1,70.86,12,8.43,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-03-27,Practice,255.7,334.67,339.67,0.985,45,69.29,8,8.57,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-03-28,Game,441.5,324.76,335.03,0.969,144,72.43,6,7.71,True
P004,Dante Johnson,Seattle Sound,Pitcher,2026-03-29,Strength Training,208.3,301.7,334.06,0.903,29,69.29,8,8.29,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-03-30,Practice,317.5,329.53,335.39,0.983,57,77.43,0,8.29,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-03-31,Bullpen,417.9,322.11,330.19,0.976,55,64.14,4,7.29,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-04-01,Game,450.5,316.59,327.73,0.966,130,65.86,5,6.14,True
P004,Dante Johnson,Seattle Sound,Pitcher,2026-04-02,Rest Day,0.0,298.77,326.86,0.914,5,66.43,1,4.57,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-04-03,Practice,276.3,301.71,324.82,0.929,47,66.71,6,4.29,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-04-04,Bullpen,358.7,289.89,321.08,0.903,95,59.71,2,3.71,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-04-05,Practice,297.8,302.67,324.16,0.934,54,63.29,7,3.57,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-04-06,Travel Day,52.7,264.84,322.44,0.821,4,55.71,3,4.0,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-04-07,Game,520.5,279.5,326.15,0.857,87,60.29,12,5.14,True
P004,Dante Johnson,Seattle Sound,Pitcher,2026-04-08,Bullpen,476.2,283.17,326.71,0.867,109,57.29,10,5.86,True
P004,Dante Johnson,Seattle Sound,Pitcher,2026-04-09,Rest Day,0.0,283.17,324.18,0.873,1,56.71,5,6.43,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-04-10,Practice,349.4,293.61,326.0,0.901,67,59.57,5,6.29,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-04-11,Bullpen,396.6,299.03,320.72,0.932,72,56.29,10,7.43,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-04-12,Practice,269.7,295.01,314.0,0.94,44,54.86,10,7.86,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-04-13,Strength Training,280.1,327.5,304.09,1.077,26,58.0,8,8.57,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-04-14,Game,541.4,330.49,308.48,1.071,131,64.29,6,7.71,True
P004,Dante Johnson,Seattle Sound,Pitcher,2026-04-15,Bullpen,313.8,307.29,306.57,1.002,106,63.86,5,7.0,True
P004,Dante Johnson,Seattle Sound,Pitcher,2026-04-16,Rest Day,8.2,308.46,306.86,1.005,3,64.14,5,7.0,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-04-17,Bullpen,480.2,327.14,314.29,1.041,45,61.0,4,6.86,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-04-18,Game,482.6,339.43,313.28,1.083,122,68.14,7,6.43,True
P004,Dante Johnson,Seattle Sound,Pitcher,2026-04-19,Strength Training,237.1,334.77,308.54,1.085,26,65.57,5,5.71,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-04-20,Travel Day,0.0,294.76,304.16,0.969,2,62.14,2,4.86,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-04-21,Game,555.1,296.71,307.2,0.966,118,60.29,8,5.14,True
P004,Dante Johnson,Seattle Sound,Pitcher,2026-04-22,Practice,387.5,307.24,303.57,1.012,59,53.57,11,6.0,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-04-23,Rest Day,0.0,306.07,299.12,1.023,2,53.43,5,6.0,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-04-24,Bullpen,464.5,303.83,306.58,0.991,79,58.29,8,6.57,True
P004,Dante Johnson,Seattle Sound,Pitcher,2026-04-25,Strength Training,305.2,278.49,301.71,0.923,20,43.71,4,6.14,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-04-26,Practice,398.2,301.5,308.49,0.977,45,46.43,2,5.71,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-04-27,Bullpen,482.1,370.37,314.37,1.178,95,59.71,2,5.71,True
P004,Dante Johnson,Seattle Sound,Pitcher,2026-04-28,Game,381.0,345.5,313.05,1.104,146,63.71,9,5.86,True
P004,Dante Johnson,Seattle Sound,Pitcher,2026-04-29,Game,548.3,368.47,316.54,1.164,118,72.14,4,4.86,True
P004,Dante Johnson,Seattle Sound,Pitcher,2026-04-30,Rest Day,62.6,377.41,318.78,1.184,8,73.0,10,5.57,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-05-01,Practice,302.9,354.33,319.73,1.108,41,67.57,4,5.0,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-05-02,Game,404.2,368.47,321.35,1.147,130,83.29,11,6.0,True
P004,Dante Johnson,Seattle Sound,Pitcher,2026-05-03,Strength Training,355.6,362.39,323.42,1.12,14,78.86,11,7.29,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-05-04,Travel Day,61.7,302.33,323.74,0.934,9,66.57,3,7.43,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-05-05,Game,508.4,320.53,323.31,0.991,131,64.43,3,6.57,True
P004,Dante Johnson,Seattle Sound,Pitcher,2026-05-06,Practice,353.4,292.69,318.92,0.918,56,55.57,0,6.0,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-05-07,Rest Day,0.0,283.74,318.92,0.89,7,55.43,11,6.14,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-05-08,Practice,353.1,290.91,319.05,0.912,63,58.57,9,6.86,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-05-09,Practice,333.5,280.81,316.8,0.886,54,47.71,1,5.43,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-05-10,Practice,326.6,276.67,318.83,0.868,49,52.71,11,5.43,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-05-11,Travel Day,57.7,276.1,310.89,0.888,11,53.0,5,5.71,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-05-12,Game,556.5,282.97,311.43,0.909,142,54.57,8,6.43,True
P004,Dante Johnson,Seattle Sound,Pitcher,2026-05-13,Game,603.0,318.63,321.76,0.99,124,64.29,11,8.0,True
P004,Dante Johnson,Seattle Sound,Pitcher,2026-05-14,Rest Day,0.0,318.63,321.46,0.991,1,63.43,6,7.29,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-05-15,Practice,270.6,306.84,313.98,0.977,54,62.14,4,6.57,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-05-16,Game,550.6,337.86,316.41,1.068,92,67.57,5,7.14,True
P004,Dante Johnson,Seattle Sound,Pitcher,2026-05-17,Practice,358.7,342.44,320.75,1.068,49,67.57,5,6.29,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-05-18,Bullpen,363.0,386.06,333.71,1.157,92,79.14,10,7.0,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-05-19,Game,479.5,375.06,331.01,1.133,109,74.43,18,8.43,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-05-20,Game,307.9,332.9,328.17,1.014,105,71.71,7,7.86,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-05-21,Rest Day,0.0,332.9,328.17,1.014,0,71.57,4,7.57,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-05-22,Strength Training,344.3,343.43,323.88,1.06,23,67.14,2,7.29,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-05-23,Practice,307.3,308.67,323.95,0.953,44,60.29,7,7.57,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-05-24,Practice,213.7,287.96,317.36,0.907,48,60.14,2,7.14,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-05-25,Practice,285.5,276.89,310.34,0.892,14,49.0,6,6.57,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-05-26,Bullpen,424.9,269.09,311.91,0.863,69,43.29,5,4.71,True
P004,Dante Johnson,Seattle Sound,Pitcher,2026-05-27,Game,439.0,287.81,308.01,0.934,124,46.0,6,4.57,True
P004,Dante Johnson,Seattle Sound,Pitcher,2026-05-28,Rest Day,0.0,287.81,305.77,0.941,4,46.57,2,4.29,False
P004,Dante Johnson,Seattle Sound,Pitcher,2026-05-29,Recovery,62.9,247.61,297.2,0.833,13,45.14,0,4.0,False
P005,Eli Martinez,Brooklyn Bats,Third Base,2026-02-19,Rest Day,81.2,81.2,81.2,1.0,2,2.0,0,0.0,False
P005,Eli Martinez,Brooklyn Bats,Third Base,2026-02-20,Recovery,26.9,54.05,54.05,1.0,4,3.0,6,3.0,False
P005,Eli Martinez,Brooklyn Bats,Third Base,2026-02-21,Game,428.6,178.9,178.9,1.0,36,14.0,14,6.67,True
P005,Eli Martinez,Brooklyn Bats,Third Base,2026-02-22,Recovery,0.0,134.18,134.18,1.0,5,11.75,4,6.0,False
P005,Eli Martinez,Brooklyn Bats,Third Base,2026-02-23,Practice,326.5,172.64,172.64,1.0,31,15.6,19,8.6,True
P005,Eli Martinez,Brooklyn Bats,Third Base,2026-02-24,Game,520.0,230.53,230.53,1.0,38,19.33,33,12.67,True
P005,Eli Martinez,Brooklyn Bats,Third Base,2026-02-25,Practice,361.3,249.21,249.21,1.0,49,23.57,16,13.14,True
P005,Eli Martinez,Brooklyn Bats,Third Base,2026-02-26,Rest Day,0.0,237.61,218.06,1.09,4,23.86,2,13.43,False
P005,Eli Martinez,Brooklyn Bats,Third Base,2026-02-27,Practice,360.3,285.24,233.87,1.22,21,26.29,2,12.86,False
P005,Eli Martinez,Brooklyn Bats,Third Base,2026-02-28,Game,520.7,298.4,262.55,1.137,42,27.14,28,14.86,True
P005,Eli Martinez,Brooklyn Bats,Third Base,2026-03-01,Practice,337.6,346.63,269.37,1.287,49,33.43,15,16.43,True
P005,Eli Martinez,Brooklyn Bats,Third Base,2026-03-02,Practice,387.8,355.39,279.24,1.273,67,38.57,26,17.43,True
